col1,col2,col3
"Jun 24, 2011",0.0,2011
"Jun 25, 2011",0.0,2011
"Jun 26, 2011",0.0,2011
"Jun 27, 2011",0.0,2011
"Jun 28, 2011",0.0,2011
"Jun 29, 2011",0.0,2011
"Jun 30, 2011",0.0,2011
"Jul 1, 2011",0.0,2011
"Jul 2, 2011",0.0,2011
"Jul 3, 2011",0.0,2011
"Jul 4, 2011",0.0,2011
"Jul 5, 2011",0.0,2011
"Jul 6, 2011",0.0,2011
"Jul 7, 2011",6.835,2011
"Jul 8, 2011",6.835,2011
"Jul 9, 2011",0.0,2011
"Jul 10, 2011",0.0,2011
"Jul 11, 2011",0.0,2011
"Jul 12, 2011",0.0,2011
"Jul 13, 2011",0.0,2011
"Jul 14, 2011",0.0,2011
"Jul 15, 2011",0.0,2011
"Jul 16, 2011",0.0,2011
"Jul 17, 2011",0.0,2011
"Jul 18, 2011",0.0,2011
"Jul 19, 2011",0.0,2011
"Jul 20, 2011",0.0,2011
"Jul 21, 2011",0.0,2011
"Jul 22, 2011",0.0,2011
"Jul 23, 2011",0.0,2011
"Jul 24, 2011",0.0,2011
"Jul 25, 2011",6.296,2011
"Jul 26, 2011",0.0,2011
"Jul 27, 2011",0.0,2011
"Jul 28, 2011",0.0,2011
"Jul 29, 2011",23.05,2011
"Jul 30, 2011",0.0,2011
"Jul 31, 2011",0.0,2011
"Aug 1, 2011",23.395,2011
"Aug 2, 2011",0.0,2011
"Aug 3, 2011",0.0,2011
"Aug 4, 2011",0.0,2011
"Aug 5, 2011",0.0,2011
"Aug 6, 2011",0.0,2011
"Aug 7, 2011",0.0,2011
"Aug 8, 2011",0.0,2011
"Aug 9, 2011",0.0,2011
"Aug 10, 2011",0.0,2011
"Aug 11, 2011",0.0,2011
"Aug 12, 2011",0.0,2011
"Aug 13, 2011",18.048,2011
"Aug 14, 2011",18.048,2011
"Aug 15, 2011",0.0,2011
"Aug 16, 2011",0.0,2011
"Aug 17, 2011",0.0,2011
"Aug 18, 2011",0.0,2011
"Aug 19, 2011",33.974,2011
"Aug 20, 2011",0.0,2011
"Aug 21, 2011",11.391,2011
"Aug 22, 2011",0.0,2011
"Aug 23, 2011",0.0,2011
"Aug 24, 2011",0.0,2011
"Aug 25, 2011",11.391,2011
"Aug 26, 2011",0.0,2011
"Aug 27, 2011",11.821,2011
"Aug 28, 2011",47.284,2011
"Aug 29, 2011",0.0,2011
"Aug 30, 2011",0.0,2011
"Aug 31, 2011",0.0,2011
"Sep 1, 2011",0.0,2011
"Sep 2, 2011",0.0,2011
"Sep 3, 2011",0.0,2011
"Sep 4, 2011",13.516,2011
"Sep 5, 2011",0.0,2011
"Sep 6, 2011",0.0,2011
"Sep 7, 2011",134.538,2011
"Sep 8, 2011",0.0,2011
"Sep 9, 2011",0.0,2011
"Sep 10, 2011",0.0,2011
"Sep 11, 2011",0.0,2011
"Sep 12, 2011",0.0,2011
"Sep 13, 2011",0.0,2011
"Sep 14, 2011",0.0,2011
"Sep 15, 2011",0.0,2011
"Sep 16, 2011",0.0,2011
"Sep 17, 2011",0.0,2011
"Sep 18, 2011",0.0,2011
"Sep 19, 2011",0.0,2011
"Sep 20, 2011",0.0,2011
"Sep 21, 2011",0.0,2011
"Sep 22, 2011",0.0,2011
"Sep 23, 2011",0.0,2011
"Sep 24, 2011",0.0,2011
"Sep 25, 2011",0.0,2011
"Sep 26, 2011",0.0,2011
"Sep 27, 2011",10.898,2011
"Sep 28, 2011",32.694,2011
"Sep 29, 2011",10.898,2011
"Sep 30, 2011",0.0,2011
"Oct 1, 2011",15.583,2011
"Oct 2, 2011",0.0,2011
"Oct 3, 2011",0.0,2011
"Oct 4, 2011",0.0,2011
"Oct 5, 2011",0.0,2011
"Oct 6, 2011",0.0,2011
"Oct 7, 2011",0.0,2011
"Oct 8, 2011",0.0,2011
"Oct 9, 2011",0.0,2011
"Oct 10, 2011",0.0,2011
"Oct 11, 2011",0.0,2011
"Oct 12, 2011",0.0,2011
"Oct 13, 2011",21.714,2011
"Oct 14, 2011",0.0,2011
"Oct 15, 2011",0.0,2011
"Oct 16, 2011",0.0,2011
"Oct 17, 2011",0.0,2011
"Oct 18, 2011",0.0,2011
"Oct 19, 2011",0.0,2011
"Oct 20, 2011",19.527,2011
"Oct 21, 2011",0.0,2011
"Oct 22, 2011",0.0,2011
"Oct 23, 2011",0.0,2011
"Oct 24, 2011",0.0,2011
"Oct 25, 2011",0.0,2011
"Oct 26, 2011",10.223,2011
"Oct 27, 2011",0.0,2011
"Oct 28, 2011",0.0,2011
"Oct 29, 2011",20.446,2011
"Oct 30, 2011",0.0,2011
"Oct 31, 2011",0.0,2011
"Nov 1, 2011",0.0,2011
"Nov 2, 2011",0.0,2011
"Nov 3, 2011",0.0,2011
"Nov 4, 2011",3.271,2011
"Nov 5, 2011",0.0,2011
"Nov 6, 2011",0.0,2011
"Nov 7, 2011",0.0,2011
"Nov 8, 2011",0.0,2011
"Nov 9, 2011",0.0,2011
"Nov 10, 2011",3.578,2011
"Nov 11, 2011",0.0,2011
"Nov 12, 2011",0.0,2011
"Nov 13, 2011",3.791,2011
"Nov 14, 2011",7.582,2011
"Nov 15, 2011",11.372,2011
"Nov 16, 2011",0.0,2011
"Nov 17, 2011",0.0,2011
"Nov 18, 2011",0.0,2011
"Nov 19, 2011",0.0,2011
"Nov 20, 2011",0.0,2011
"Nov 21, 2011",8.925,2011
"Nov 22, 2011",4.462,2011
"Nov 23, 2011",17.849,2011
"Nov 24, 2011",0.0,2011
"Nov 25, 2011",0.0,2011
"Nov 26, 2011",0.0,2011
"Nov 27, 2011",6.084,2011
"Nov 28, 2011",6.084,2011
"Nov 29, 2011",6.084,2011
"Nov 30, 2011",0.0,2011
"Dec 1, 2011",0.0,2011
"Dec 2, 2011",0.0,2011
"Dec 3, 2011",0.0,2011
"Dec 4, 2011",0.0,2011
"Dec 5, 2011",4.214,2011
"Dec 6, 2011",4.047,2011
"Dec 7, 2011",10.118,2011
"Dec 8, 2011",4.047,2011
"Dec 9, 2011",0.0,2011
"Dec 10, 2011",0.0,2011
"Dec 11, 2011",0.0,2011
"Dec 12, 2011",0.0,2011
"Dec 13, 2011",0.0,2011
"Dec 14, 2011",1.058,2011
"Dec 15, 2011",6.349,2011
"Dec 16, 2011",0.0,2011
"Dec 17, 2011",0.0,2011
"Dec 18, 2011",0.0,2011
"Dec 19, 2011",0.0,2011
"Dec 20, 2011",0.0,2011
"Dec 21, 2011",18.787,2011
"Dec 22, 2011",0.0,2011
"Dec 23, 2011",12.525,2011
"Dec 24, 2011",0.0,2011
"Dec 25, 2011",0.0,2011
"Dec 26, 2011",0.0,2011
"Dec 27, 2011",0.0,2011
"Dec 28, 2011",0.0,2011
"Dec 29, 2011",0.0,2011
"Dec 30, 2011",0.0,2011
"Dec 31, 2011",13.175,2011
"Jan 1, 2012",0.0,2012
"Jan 2, 2012",0.0,2012
"Jan 3, 2012",0.0,2012
"Jan 4, 2012",0.0,2012
"Jan 5, 2012",0.0,2012
"Jan 6, 2012",0.0,2012
"Jan 7, 2012",0.0,2012
"Jan 8, 2012",0.0,2012
"Jan 9, 2012",0.0,2012
"Jan 10, 2012",0.0,2012
"Jan 11, 2012",0.0,2012
"Jan 12, 2012",26.584,2012
"Jan 13, 2012",0.0,2012
"Jan 14, 2012",0.0,2012
"Jan 15, 2012",0.0,2012
"Jan 16, 2012",0.0,2012
"Jan 17, 2012",2.459,2012
"Jan 18, 2012",0.0,2012
"Jan 19, 2012",4.917,2012
"Jan 20, 2012",0.0,2012
"Jan 21, 2012",9.469,2012
"Jan 22, 2012",0.0,2012
"Jan 23, 2012",0.0,2012
"Jan 24, 2012",0.0,2012
"Jan 25, 2012",0.0,2012
"Jan 26, 2012",4.741,2012
"Jan 27, 2012",14.224,2012
"Jan 28, 2012",0.0,2012
"Jan 29, 2012",0.0,2012
"Jan 30, 2012",9.482,2012
"Jan 31, 2012",0.0,2012
"Feb 1, 2012",0.0,2012
"Feb 2, 2012",3.044,2012
"Feb 3, 2012",0.0,2012
"Feb 4, 2012",0.0,2012
"Feb 5, 2012",0.0,2012
"Feb 6, 2012",0.0,2012
"Feb 7, 2012",0.0,2012
"Feb 8, 2012",0.0,2012
"Feb 9, 2012",3.577,2012
"Feb 10, 2012",0.0,2012
"Feb 11, 2012",6.698,2012
"Feb 12, 2012",0.0,2012
"Feb 13, 2012",0.0,2012
"Feb 14, 2012",0.0,2012
"Feb 15, 2012",0.0,2012
"Feb 16, 2012",0.0,2012
"Feb 17, 2012",0.0,2012
"Feb 18, 2012",0.0,2012
"Feb 19, 2012",0.0,2012
"Feb 20, 2012",0.0,2012
"Feb 21, 2012",3.093,2012
"Feb 22, 2012",0.0,2012
"Feb 23, 2012",0.0,2012
"Feb 24, 2012",6.186,2012
"Feb 25, 2012",0.0,2012
"Feb 26, 2012",0.0,2012
"Feb 27, 2012",0.0,2012
"Feb 28, 2012",0.0,2012
"Feb 29, 2012",4.417,2012
"Mar 1, 2012",10.194,2012
"Mar 2, 2012",5.097,2012
"Mar 3, 2012",10.194,2012
"Mar 4, 2012",0.0,2012
"Mar 5, 2012",0.0,2012
"Mar 6, 2012",0.0,2012
"Mar 7, 2012",0.0,2012
"Mar 8, 2012",3.355,2012
"Mar 9, 2012",7.548,2012
"Mar 10, 2012",0.0,2012
"Mar 11, 2012",0.0,2012
"Mar 12, 2012",1.551,2012
"Mar 13, 2012",1.551,2012
"Mar 14, 2012",0.0,2012
"Mar 15, 2012",0.0,2012
"Mar 16, 2012",3.884,2012
"Mar 17, 2012",0.0,2012
"Mar 18, 2012",0.0,2012
"Mar 19, 2012",0.0,2012
"Mar 20, 2012",0.0,2012
"Mar 21, 2012",0.0,2012
"Mar 22, 2012",0.0,2012
"Mar 23, 2012",0.0,2012
"Mar 24, 2012",0.0,2012
"Mar 25, 2012",0.0,2012
"Mar 26, 2012",0.0,2012
"Mar 27, 2012",0.0,2012
"Mar 28, 2012",0.0,2012
"Mar 29, 2012",0.0,2012
"Mar 30, 2012",0.0,2012
"Mar 31, 2012",8.141,2012
"Apr 1, 2012",11.593,2012
"Apr 2, 2012",0.0,2012
"Apr 3, 2012",0.0,2012
"Apr 4, 2012",0.0,2012
"Apr 5, 2012",0.0,2012
"Apr 6, 2012",0.0,2012
"Apr 7, 2012",0.0,2012
"Apr 8, 2012",0.0,2012
"Apr 9, 2012",0.0,2012
"Apr 10, 2012",0.0,2012
"Apr 11, 2012",0.0,2012
"Apr 12, 2012",0.0,2012
"Apr 13, 2012",0.0,2012
"Apr 14, 2012",6.658,2012
"Apr 15, 2012",0.0,2012
"Apr 16, 2012",0.0,2012
"Apr 17, 2012",0.0,2012
"Apr 18, 2012",0.0,2012
"Apr 19, 2012",0.0,2012
"Apr 20, 2012",0.0,2012
"Apr 21, 2012",0.0,2012
"Apr 22, 2012",12.045,2012
"Apr 23, 2012",36.135,2012
"Apr 24, 2012",0.0,2012
"Apr 25, 2012",0.0,2012
"Apr 26, 2012",0.0,2012
"Apr 27, 2012",0.0,2012
"Apr 28, 2012",0.0,2012
"Apr 29, 2012",0.0,2012
"Apr 30, 2012",0.0,2012
"May 1, 2012",0.0,2012
"May 2, 2012",6.86,2012
"May 3, 2012",6.86,2012
"May 4, 2012",20.579,2012
"May 5, 2012",0.0,2012
"May 6, 2012",0.0,2012
"May 7, 2012",0.0,2012
"May 8, 2012",23.388,2012
"May 9, 2012",0.0,2012
"May 10, 2012",0.0,2012
"May 11, 2012",0.0,2012
"May 12, 2012",0.0,2012
"May 13, 2012",0.0,2012
"May 14, 2012",0.0,2012
"May 15, 2012",14.665,2012
"May 16, 2012",0.0,2012
"May 17, 2012",0.0,2012
"May 18, 2012",0.0,2012
"May 19, 2012",0.0,2012
"May 20, 2012",0.0,2012
"May 21, 2012",0.0,2012
"May 22, 2012",10.727,2012
"May 23, 2012",0.0,2012
"May 24, 2012",0.0,2012
"May 25, 2012",0.0,2012
"May 26, 2012",0.0,2012
"May 27, 2012",0.0,2012
"May 28, 2012",0.0,2012
"May 29, 2012",10.675,2012
"May 30, 2012",0.0,2012
"May 31, 2012",0.0,2012
"Jun 1, 2012",0.0,2012
"Jun 2, 2012",48.379,2012
"Jun 3, 2012",0.0,2012
"Jun 4, 2012",0.0,2012
"Jun 5, 2012",0.0,2012
"Jun 6, 2012",0.0,2012
"Jun 7, 2012",0.0,2012
"Jun 8, 2012",0.0,2012
"Jun 9, 2012",0.0,2012
"Jun 10, 2012",0.0,2012
"Jun 11, 2012",0.0,2012
"Jun 12, 2012",0.0,2012
"Jun 13, 2012",0.0,2012
"Jun 14, 2012",0.0,2012
"Jun 15, 2012",0.0,2012
"Jun 16, 2012",0.0,2012
"Jun 17, 2012",0.0,2012
"Jun 18, 2012",0.0,2012
"Jun 19, 2012",16.403,2012
"Jun 20, 2012",0.0,2012
"Jun 21, 2012",0.0,2012
"Jun 22, 2012",0.0,2012
"Jun 23, 2012",0.0,2012
"Jun 24, 2012",0.0,2012
"Jun 25, 2012",9.814,2012
"Jun 26, 2012",0.0,2012
"Jun 27, 2012",0.0,2012
"Jun 28, 2012",0.0,2012
"Jun 29, 2012",0.0,2012
"Jun 30, 2012",0.0,2012
"Jul 1, 2012",0.0,2012
"Jul 2, 2012",0.0,2012
"Jul 3, 2012",0.0,2012
"Jul 4, 2012",7.565,2012
"Jul 5, 2012",0.0,2012
"Jul 6, 2012",0.0,2012
"Jul 7, 2012",14.385,2012
"Jul 8, 2012",0.0,2012
"Jul 9, 2012",0.0,2012
"Jul 10, 2012",0.0,2012
"Jul 11, 2012",0.0,2012
"Jul 12, 2012",0.0,2012
"Jul 13, 2012",0.0,2012
"Jul 14, 2012",9.818,2012
"Jul 15, 2012",0.0,2012
"Jul 16, 2012",0.0,2012
"Jul 17, 2012",0.0,2012
"Jul 18, 2012",0.0,2012
"Jul 19, 2012",0.0,2012
"Jul 20, 2012",0.0,2012
"Jul 21, 2012",0.0,2012
"Jul 22, 2012",0.0,2012
"Jul 23, 2012",0.0,2012
"Jul 24, 2012",0.0,2012
"Jul 25, 2012",0.0,2012
"Jul 26, 2012",28.655,2012
"Jul 27, 2012",14.327,2012
"Jul 28, 2012",0.0,2012
"Jul 29, 2012",0.0,2012
"Jul 30, 2012",0.0,2012
"Jul 31, 2012",0.0,2012
"Aug 1, 2012",0.0,2012
"Aug 2, 2012",0.0,2012
"Aug 3, 2012",0.0,2012
"Aug 4, 2012",0.0,2012
"Aug 5, 2012",0.0,2012
"Aug 6, 2012",0.0,2012
"Aug 7, 2012",0.0,2012
"Aug 8, 2012",0.0,2012
"Aug 9, 2012",0.0,2012
"Aug 10, 2012",49.76,2012
"Aug 11, 2012",0.0,2012
"Aug 12, 2012",0.0,2012
"Aug 13, 2012",0.0,2012
"Aug 14, 2012",0.0,2012
"Aug 15, 2012",51.802,2012
"Aug 16, 2012",0.0,2012
"Aug 17, 2012",0.0,2012
"Aug 18, 2012",0.0,2012
"Aug 19, 2012",0.0,2012
"Aug 20, 2012",0.0,2012
"Aug 21, 2012",0.0,2012
"Aug 22, 2012",0.0,2012
"Aug 23, 2012",0.0,2012
"Aug 24, 2012",0.0,2012
"Aug 25, 2012",0.0,2012
"Aug 26, 2012",0.0,2012
"Aug 27, 2012",0.0,2012
"Aug 28, 2012",0.0,2012
"Aug 29, 2012",0.0,2012
"Aug 30, 2012",0.0,2012
"Aug 31, 2012",0.0,2012
"Sep 1, 2012",0.0,2012
"Sep 2, 2012",0.0,2012
"Sep 3, 2012",0.0,2012
"Sep 4, 2012",0.0,2012
"Sep 5, 2012",21.552,2012
"Sep 6, 2012",6.061,2012
"Sep 7, 2012",12.122,2012
"Sep 8, 2012",6.061,2012
"Sep 9, 2012",0.0,2012
"Sep 10, 2012",0.0,2012
"Sep 11, 2012",0.0,2012
"Sep 12, 2012",0.0,2012
"Sep 13, 2012",0.0,2012
"Sep 14, 2012",0.0,2012
"Sep 15, 2012",0.0,2012
"Sep 16, 2012",0.0,2012
"Sep 17, 2012",0.0,2012
"Sep 18, 2012",28.093,2012
"Sep 19, 2012",0.0,2012
"Sep 20, 2012",0.0,2012
"Sep 21, 2012",0.0,2012
"Sep 22, 2012",0.0,2012
"Sep 23, 2012",0.0,2012
"Sep 24, 2012",0.0,2012
"Sep 25, 2012",0.0,2012
"Sep 26, 2012",0.0,2012
"Sep 27, 2012",9.892,2012
"Sep 28, 2012",9.892,2012
"Sep 29, 2012",0.0,2012
"Sep 30, 2012",0.0,2012
"Oct 1, 2012",0.0,2012
"Oct 2, 2012",0.0,2012
"Oct 3, 2012",0.0,2012
"Oct 4, 2012",0.0,2012
"Oct 5, 2012",0.0,2012
"Oct 6, 2012",17.292,2012
"Oct 7, 2012",0.0,2012
"Oct 8, 2012",0.0,2012
"Oct 9, 2012",0.0,2012
"Oct 10, 2012",0.0,2012
"Oct 11, 2012",0.0,2012
"Oct 12, 2012",0.0,2012
"Oct 13, 2012",0.0,2012
"Oct 14, 2012",15.428,2012
"Oct 15, 2012",0.0,2012
"Oct 16, 2012",0.0,2012
"Oct 17, 2012",0.0,2012
"Oct 18, 2012",0.0,2012
"Oct 19, 2012",20.705,2012
"Oct 20, 2012",0.0,2012
"Oct 21, 2012",0.0,2012
"Oct 22, 2012",0.0,2012
"Oct 23, 2012",0.0,2012
"Oct 24, 2012",0.0,2012
"Oct 25, 2012",0.0,2012
"Oct 26, 2012",0.0,2012
"Oct 27, 2012",0.0,2012
"Oct 28, 2012",0.0,2012
"Oct 29, 2012",34.361,2012
"Oct 30, 2012",11.454,2012
"Oct 31, 2012",0.0,2012
"Nov 1, 2012",0.0,2012
"Nov 2, 2012",0.0,2012
"Nov 3, 2012",0.0,2012
"Nov 4, 2012",0.0,2012
"Nov 5, 2012",0.0,2012
"Nov 6, 2012",0.0,2012
"Nov 7, 2012",0.0,2012
"Nov 8, 2012",0.0,2012
"Nov 9, 2012",0.0,2012
"Nov 10, 2012",0.0,2012
"Nov 11, 2012",11.325,2012
"Nov 12, 2012",22.651,2012
"Nov 13, 2012",0.0,2012
"Nov 14, 2012",0.0,2012
"Nov 15, 2012",0.0,2012
"Nov 16, 2012",0.0,2012
"Nov 17, 2012",0.0,2012
"Nov 18, 2012",0.0,2012
"Nov 19, 2012",0.0,2012
"Nov 20, 2012",0.0,2012
"Nov 21, 2012",0.0,2012
"Nov 22, 2012",0.0,2012
"Nov 23, 2012",0.0,2012
"Nov 24, 2012",0.0,2012
"Nov 25, 2012",0.0,2012
"Nov 26, 2012",0.0,2012
"Nov 27, 2012",0.0,2012
"Nov 28, 2012",0.0,2012
"Nov 29, 2012",0.0,2012
"Nov 30, 2012",0.0,2012
"Dec 1, 2012",3.254,2012
"Dec 2, 2012",6.508,2012
"Dec 3, 2012",0.0,2012
"Dec 4, 2012",0.0,2012
"Dec 5, 2012",3.254,2012
"Dec 6, 2012",0.0,2012
"Dec 7, 2012",0.0,2012
"Dec 8, 2012",2.81,2012
"Dec 9, 2012",2.81,2012
"Dec 10, 2012",19.673,2012
"Dec 11, 2012",0.0,2012
"Dec 12, 2012",0.0,2012
"Dec 13, 2012",0.0,2012
"Dec 14, 2012",0.0,2012
"Dec 15, 2012",0.0,2012
"Dec 16, 2012",4.762,2012
"Dec 17, 2012",14.287,2012
"Dec 18, 2012",9.525,2012
"Dec 19, 2012",0.0,2012
"Dec 20, 2012",9.525,2012
"Dec 21, 2012",14.245,2012
"Dec 22, 2012",0.0,2012
"Dec 23, 2012",0.0,2012
"Dec 24, 2012",7.122,2012
"Dec 25, 2012",0.0,2012
"Dec 26, 2012",17.154,2012
"Dec 27, 2012",17.154,2012
"Dec 28, 2012",0.0,2012
"Dec 29, 2012",0.0,2012
"Dec 30, 2012",0.0,2012
"Dec 31, 2012",0.0,2012
"Jan 1, 2013",1.169,2013
"Jan 2, 2013",0.0,2013
"Jan 3, 2013",0.0,2013
"Jan 4, 2013",0.0,2013
"Jan 5, 2013",0.0,2013
"Jan 6, 2013",0.0,2013
"Jan 7, 2013",0.0,2013
"Jan 8, 2013",0.0,2013
"Jan 9, 2013",2.525,2013
"Jan 10, 2013",0.0,2013
"Jan 11, 2013",3.176,2013
"Jan 12, 2013",1.588,2013
"Jan 13, 2013",0.0,2013
"Jan 14, 2013",3.176,2013
"Jan 15, 2013",0.0,2013
"Jan 16, 2013",5.901,2013
"Jan 17, 2013",2.951,2013
"Jan 18, 2013",1.967,2013
"Jan 19, 2013",0.0,2013
"Jan 20, 2013",0.0,2013
"Jan 21, 2013",2.153,2013
"Jan 22, 2013",0.0,2013
"Jan 23, 2013",0.0,2013
"Jan 24, 2013",0.0,2013
"Jan 25, 2013",2.153,2013
"Jan 26, 2013",0.0,2013
"Jan 27, 2013",0.0,2013
"Jan 28, 2013",0.0,2013
"Jan 29, 2013",0.0,2013
"Jan 30, 2013",21.01,2013
"Jan 31, 2013",15.758,2013
"Feb 1, 2013",0.0,2013
"Feb 2, 2013",0.0,2013
"Feb 3, 2013",0.0,2013
"Feb 4, 2013",0.0,2013
"Feb 5, 2013",0.0,2013
"Feb 6, 2013",0.0,2013
"Feb 7, 2013",0.0,2013
"Feb 8, 2013",10.252,2013
"Feb 9, 2013",0.0,2013
"Feb 10, 2013",0.0,2013
"Feb 11, 2013",3.562,2013
"Feb 12, 2013",0.0,2013
"Feb 13, 2013",0.0,2013
"Feb 14, 2013",0.0,2013
"Feb 15, 2013",0.0,2013
"Feb 16, 2013",0.0,2013
"Feb 17, 2013",0.0,2013
"Feb 18, 2013",0.0,2013
"Feb 19, 2013",4.777,2013
"Feb 20, 2013",0.0,2013
"Feb 21, 2013",0.0,2013
"Feb 22, 2013",5.273,2013
"Feb 23, 2013",0.0,2013
"Feb 24, 2013",0.0,2013
"Feb 25, 2013",0.0,2013
"Feb 26, 2013",7.367,2013
"Feb 27, 2013",14.735,2013
"Feb 28, 2013",0.0,2013
"Mar 1, 2013",0.0,2013
"Mar 2, 2013",0.0,2013
"Mar 3, 2013",0.0,2013
"Mar 4, 2013",0.0,2013
"Mar 5, 2013",0.0,2013
"Mar 6, 2013",0.0,2013
"Mar 7, 2013",0.0,2013
"Mar 8, 2013",0.0,2013
"Mar 9, 2013",0.0,2013
"Mar 10, 2013",0.0,2013
"Mar 11, 2013",12.758,2013
"Mar 12, 2013",5.103,2013
"Mar 13, 2013",0.0,2013
"Mar 14, 2013",0.0,2013
"Mar 15, 2013",0.0,2013
"Mar 16, 2013",0.0,2013
"Mar 17, 2013",0.0,2013
"Mar 18, 2013",12.407,2013
"Mar 19, 2013",0.0,2013
"Mar 20, 2013",0.0,2013
"Mar 21, 2013",0.0,2013
"Mar 22, 2013",0.0,2013
"Mar 23, 2013",0.0,2013
"Mar 24, 2013",0.0,2013
"Mar 25, 2013",6.491,2013
"Mar 26, 2013",0.0,2013
"Mar 27, 2013",0.0,2013
"Mar 28, 2013",0.0,2013
"Mar 29, 2013",0.0,2013
"Mar 30, 2013",0.0,2013
"Mar 31, 2013",7.94,2013
"Apr 1, 2013",0.0,2013
"Apr 2, 2013",0.0,2013
"Apr 3, 2013",0.0,2013
"Apr 4, 2013",0.0,2013
"Apr 5, 2013",0.0,2013
"Apr 6, 2013",0.0,2013
"Apr 7, 2013",5.134,2013
"Apr 8, 2013",0.0,2013
"Apr 9, 2013",0.0,2013
"Apr 10, 2013",7.701,2013
"Apr 11, 2013",13.148,2013
"Apr 12, 2013",13.148,2013
"Apr 13, 2013",0.0,2013
"Apr 14, 2013",0.0,2013
"Apr 15, 2013",4.383,2013
"Apr 16, 2013",0.0,2013
"Apr 17, 2013",0.0,2013
"Apr 18, 2013",0.0,2013
"Apr 19, 2013",14.621,2013
"Apr 20, 2013",9.747,2013
"Apr 21, 2013",0.0,2013
"Apr 22, 2013",0.0,2013
"Apr 23, 2013",0.0,2013
"Apr 24, 2013",4.557,2013
"Apr 25, 2013",4.557,2013
"Apr 26, 2013",0.0,2013
"Apr 27, 2013",0.0,2013
"Apr 28, 2013",3.093,2013
"Apr 29, 2013",6.186,2013
"Apr 30, 2013",0.0,2013
"May 1, 2013",0.0,2013
"May 2, 2013",0.0,2013
"May 3, 2013",0.0,2013
"May 4, 2013",0.0,2013
"May 5, 2013",0.0,2013
"May 6, 2013",0.0,2013
"May 7, 2013",0.0,2013
"May 8, 2013",7.349,2013
"May 9, 2013",0.0,2013
"May 10, 2013",3.675,2013
"May 11, 2013",13.605,2013
"May 12, 2013",0.0,2013
"May 13, 2013",0.0,2013
"May 14, 2013",0.0,2013
"May 15, 2013",0.0,2013
"May 16, 2013",0.0,2013
"May 17, 2013",0.0,2013
"May 18, 2013",0.0,2013
"May 19, 2013",0.0,2013
"May 20, 2013",0.0,2013
"May 21, 2013",0.0,2013
"May 22, 2013",10.381,2013
"May 23, 2013",0.0,2013
"May 24, 2013",18.166,2013
"May 25, 2013",0.0,2013
"May 26, 2013",0.0,2013
"May 27, 2013",0.0,2013
"May 28, 2013",24.417,2013
"May 29, 2013",0.0,2013
"May 30, 2013",0.0,2013
"May 31, 2013",0.0,2013
"Jun 1, 2013",0.0,2013
"Jun 2, 2013",0.0,2013
"Jun 3, 2013",0.0,2013
"Jun 4, 2013",0.0,2013
"Jun 5, 2013",0.0,2013
"Jun 6, 2013",17.386,2013
"Jun 7, 2013",0.0,2013
"Jun 8, 2013",0.0,2013
"Jun 9, 2013",0.0,2013
"Jun 10, 2013",17.386,2013
"Jun 11, 2013",23.0,2013
"Jun 12, 2013",0.0,2013
"Jun 13, 2013",0.0,2013
"Jun 14, 2013",0.0,2013
"Jun 15, 2013",0.0,2013
"Jun 16, 2013",0.0,2013
"Jun 17, 2013",0.0,2013
"Jun 18, 2013",0.0,2013
"Jun 19, 2013",0.0,2013
"Jun 20, 2013",0.0,2013
"Jun 21, 2013",0.0,2013
"Jun 22, 2013",0.0,2013
"Jun 23, 2013",0.0,2013
"Jun 24, 2013",19.637,2013
"Jun 25, 2013",0.0,2013
"Jun 26, 2013",8.2,2013
"Jun 27, 2013",8.2,2013
"Jun 28, 2013",24.599,2013
"Jun 29, 2013",0.0,2013
"Jun 30, 2013",0.0,2013
"Jul 1, 2013",0.0,2013
"Jul 2, 2013",0.0,2013
"Jul 3, 2013",0.0,2013
"Jul 4, 2013",0.0,2013
"Jul 5, 2013",0.0,2013
"Jul 6, 2013",0.0,2013
"Jul 7, 2013",10.312,2013
"Jul 8, 2013",10.312,2013
"Jul 9, 2013",0.0,2013
"Jul 10, 2013",0.0,2013
"Jul 11, 2013",0.0,2013
"Jul 12, 2013",0.0,2013
"Jul 13, 2013",0.0,2013
"Jul 14, 2013",0.0,2013
"Jul 15, 2013",0.0,2013
"Jul 16, 2013",0.0,2013
"Jul 17, 2013",0.0,2013
"Jul 18, 2013",9.831,2013
"Jul 19, 2013",0.0,2013
"Jul 20, 2013",9.831,2013
"Jul 21, 2013",0.0,2013
"Jul 22, 2013",0.0,2013
"Jul 23, 2013",96.176,2013
"Jul 24, 2013",0.0,2013
"Jul 25, 2013",0.0,2013
"Jul 26, 2013",0.0,2013
"Jul 27, 2013",0.0,2013
"Jul 28, 2013",0.0,2013
"Jul 29, 2013",0.0,2013
"Jul 30, 2013",0.0,2013
"Jul 31, 2013",0.0,2013
"Aug 1, 2013",0.0,2013
"Aug 2, 2013",0.0,2013
"Aug 3, 2013",13.982,2013
"Aug 4, 2013",0.0,2013
"Aug 5, 2013",0.0,2013
"Aug 6, 2013",0.0,2013
"Aug 7, 2013",0.0,2013
"Aug 8, 2013",46.012,2013
"Aug 9, 2013",46.012,2013
"Aug 10, 2013",0.0,2013
"Aug 11, 2013",0.0,2013
"Aug 12, 2013",0.0,2013
"Aug 13, 2013",15.701,2013
"Aug 14, 2013",0.0,2013
"Aug 15, 2013",0.0,2013
